Account Creation Date,Account Creation Method,Account Age (Days),Profile Picture,Profile Information Complete,Name Consistency,Login Frequency (per week),Login Time Pattern,IP Address Variability,Followers Count,Following Count,Engagement Rate (likes/comments),Post Frequency (per week),Content Type,Email Validation,Phone Number Validation,Reported by Users,Flags by Content Moderation,Geolocation Consistency,Suspicious Device Use,Final Result
10/19/2024,Email,16,Yes,Yes,Inconsistent,3,Irregular,Low,2278,1296,Very low engagement,16,Mixed (Image/Text),Valid,Invalid,No,No,Consistent,Yes,Genuine
4/11/2024,Social Media Login,26,Yes,Yes,Inconsistent,8,Irregular,High,3359,1542,Low engagement (rare likes),14,Image/Video,Invalid,Valid,No,Yes,Inconsistent,Yes,Fake
10/27/2024,Email,8,Yes,Yes,Consistent,8,Irregular,Low,2468,1372,Very low engagement,4,Mixed (Image/Text),Invalid,Invalid,Yes,Yes,Consistent,No,Fake
7/10/2024,Social Media Login,7,No,No,Inconsistent,1,Irregular,Medium,338,780,Moderate engagement,12,Image/Video,Invalid,Invalid,No,No,Consistent,Yes,Fake
6/25/2024,Social Media Login,26,No,Yes,Inconsistent,10,Regular,High,4478,830,Moderate engagement,18,Image/Video,Valid,Invalid,Yes,No,Inconsistent,Yes,Genuine
7/5/2024,Email,1,Yes,No,Inconsistent,9,Irregular,Low,4135,1024,High engagement (likes/comments),8,Mixed (Image/Text),Invalid,Valid,Yes,No,Consistent,Yes,Genuine
3/7/2024,Phone Number,8,Yes,Yes,Consistent,5,Regular,Low,3970,583,Moderate engagement,0,Image/Video,Invalid,Invalid,Yes,No,Inconsistent,Yes,Genuine
3/24/2024,Social Media Login,2,No,No,Inconsistent,7,Irregular,High,4385,967,High engagement (likes/comments),6,Text-only,Valid,Valid,Yes,No,Consistent,Yes,Fake
6/10/2024,Social Media Login,17,Yes,Yes,Inconsistent,10,Regular,Medium,4821,1668,Low engagement (rare likes),8,Image/Video,Invalid,Valid,Yes,No,Inconsistent,No,Fake
5/7/2024,Social Media Login,22,No,No,Consistent,9,Regular,Medium,4678,288,Moderate engagement,17,Image/Video,Invalid,Valid,Yes,No,Consistent,Yes,Fake
4/19/2024,Phone Number,25,No,No,Inconsistent,8,Regular,Low,2190,1339,Very low engagement,1,Image/Video,Invalid,Valid,No,No,Inconsistent,No,Fake
7/6/2024,Phone Number,16,Yes,No,Consistent,1,Regular,Low,1491,169,High engagement (likes/comments),9,Image/Video,Valid,Valid,Yes,No,Inconsistent,Yes,Fake
9/9/2024,Social Media Login,8,Yes,No,Consistent,10,Irregular,Low,4316,1996,Very low engagement,5,Text-only,Invalid,Invalid,No,Yes,Inconsistent,No,Genuine
4/26/2024,Social Media Login,17,Yes,No,Consistent,10,Irregular,High,2879,458,High engagement (likes/comments),12,Mixed (Image/Text),Invalid,Valid,No,No,Inconsistent,Yes,Fake
1/24/2024,Email,5,Yes,No,Inconsistent,2,Irregular,Medium,1480,1116,Moderate engagement,13,Mixed (Image/Text),Valid,Invalid,Yes,No,Consistent,No,Fake
1/22/2024,Phone Number,14,No,Yes,Consistent,9,Regular,Low,3244,940,Moderate engagement,5,Image/Video,Invalid,Valid,Yes,Yes,Inconsistent,Yes,Genuine
1/11/2024,Phone Number,6,Yes,Yes,Consistent,5,Irregular,Low,3304,225,Very low engagement,10,Text-only,Invalid,Invalid,Yes,Yes,Inconsistent,No,Genuine
5/10/2024,Social Media Login,18,No,Yes,Inconsistent,3,Irregular,Medium,2107,400,High engagement (likes/comments),11,Image/Video,Valid,Valid,No,No,Consistent,No,Fake
10/28/2024,Social Media Login,5,No,Yes,Inconsistent,7,Irregular,High,1752,1750,Low engagement (rare likes),6,Text-only,Invalid,Valid,No,Yes,Consistent,Yes,Genuine
5/8/2024,Phone Number,5,Yes,No,Consistent,4,Regular,Low,3881,948,High engagement (likes/comments),5,Image/Video,Invalid,Invalid,Yes,Yes,Consistent,Yes,Fake
9/6/2024,Social Media Login,7,Yes,No,Consistent,8,Irregular,Low,2181,874,Very low engagement,14,Image/Video,Invalid,Valid,Yes,No,Consistent,No,Genuine
10/20/2024,Social Media Login,2,Yes,Yes,Consistent,1,Irregular,High,2425,57,Low engagement (rare likes),12,Mixed (Image/Text),Valid,Invalid,No,No,Inconsistent,Yes,Genuine
3/1/2024,Email,21,No,No,Consistent,7,Irregular,High,4794,1332,Low engagement (rare likes),15,Mixed (Image/Text),Invalid,Valid,No,Yes,Consistent,No,Genuine
1/10/2024,Phone Number,7,No,Yes,Consistent,10,Irregular,Low,799,1407,Very low engagement,13,Text-only,Valid,Valid,No,Yes,Inconsistent,No,Fake
4/17/2024,Social Media Login,12,No,No,Inconsistent,9,Irregular,Low,2730,471,Very low engagement,8,Mixed (Image/Text),Valid,Invalid,Yes,No,Inconsistent,No,Fake
7/6/2024,Social Media Login,27,Yes,No,Inconsistent,2,Irregular,Low,1559,1266,Moderate engagement,14,Mixed (Image/Text),Valid,Valid,No,Yes,Inconsistent,Yes,Genuine
11/6/2024,Social Media Login,5,Yes,No,Inconsistent,1,Regular,Medium,4889,1722,Moderate engagement,12,Text-only,Valid,Valid,No,Yes,Inconsistent,No,Fake
9/6/2024,Social Media Login,14,No,Yes,Inconsistent,8,Irregular,Low,1753,1537,Very low engagement,5,Text-only,Invalid,Invalid,No,No,Consistent,Yes,Fake
10/20/2024,Phone Number,27,Yes,Yes,Consistent,7,Irregular,Low,2654,1317,Low engagement (rare likes),0,Text-only,Valid,Valid,No,Yes,Consistent,Yes,Genuine
8/18/2024,Social Media Login,17,No,Yes,Inconsistent,6,Irregular,Low,2659,592,High engagement (likes/comments),6,Mixed (Image/Text),Invalid,Valid,Yes,Yes,Consistent,No,Fake
7/22/2024,Phone Number,9,No,No,Inconsistent,7,Regular,Medium,3642,1588,Very low engagement,14,Text-only,Valid,Invalid,No,Yes,Consistent,Yes,Fake
1/2/2024,Phone Number,13,Yes,Yes,Inconsistent,10,Irregular,Low,608,1899,Low engagement (rare likes),9,Mixed (Image/Text),Valid,Valid,Yes,No,Consistent,No,Genuine
10/27/2024,Email,29,Yes,No,Consistent,9,Irregular,Low,138,1937,High engagement (likes/comments),7,Mixed (Image/Text),Valid,Valid,Yes,No,Consistent,No,Genuine
7/14/2024,Phone Number,6,Yes,Yes,Consistent,4,Regular,Low,917,302,Very low engagement,18,Mixed (Image/Text),Invalid,Invalid,No,Yes,Consistent,No,Fake
10/26/2024,Email,25,Yes,Yes,Consistent,9,Regular,High,2522,988,High engagement (likes/comments),5,Mixed (Image/Text),Invalid,Invalid,No,Yes,Inconsistent,Yes,Genuine
3/17/2024,Email,5,Yes,Yes,Consistent,4,Regular,Low,4958,1036,High engagement (likes/comments),10,Image/Video,Valid,Invalid,No,No,Inconsistent,Yes,Genuine
8/24/2024,Email,17,Yes,No,Consistent,4,Irregular,Medium,1148,1271,High engagement (likes/comments),8,Text-only,Valid,Valid,No,Yes,Consistent,Yes,Fake
1/1/2024,Social Media Login,21,Yes,No,Consistent,3,Irregular,Medium,2250,261,Moderate engagement,14,Image/Video,Invalid,Valid,No,Yes,Consistent,No,Fake
3/30/2024,Email,18,Yes,No,Consistent,8,Regular,Low,1292,217,Very low engagement,18,Image/Video,Valid,Invalid,No,No,Inconsistent,No,Genuine
9/15/2024,Phone Number,23,Yes,No,Consistent,6,Regular,Medium,3919,43,High engagement (likes/comments),11,Text-only,Valid,Valid,Yes,No,Inconsistent,Yes,Fake
10/29/2024,Email,9,No,No,Inconsistent,5,Irregular,High,862,1830,Low engagement (rare likes),19,Text-only,Valid,Invalid,No,No,Consistent,No,Genuine
7/13/2024,Phone Number,24,No,Yes,Consistent,8,Regular,High,530,1682,Very low engagement,10,Text-only,Valid,Invalid,Yes,No,Consistent,Yes,Fake
2/24/2024,Social Media Login,28,No,Yes,Inconsistent,9,Regular,Medium,998,625,Very low engagement,8,Image/Video,Invalid,Invalid,Yes,Yes,Consistent,No,Genuine
3/3/2024,Email,27,No,No,Consistent,9,Regular,Low,3035,1221,High engagement (likes/comments),6,Mixed (Image/Text),Valid,Invalid,No,Yes,Inconsistent,No,Fake
4/3/2024,Phone Number,24,Yes,No,Inconsistent,3,Regular,Medium,1731,1530,Moderate engagement,18,Text-only,Valid,Valid,Yes,Yes,Inconsistent,No,Genuine
4/16/2024,Phone Number,18,Yes,Yes,Consistent,1,Irregular,Medium,3269,1990,Moderate engagement,13,Image/Video,Invalid,Invalid,No,No,Inconsistent,No,Genuine
7/11/2024,Phone Number,6,Yes,Yes,Inconsistent,3,Irregular,Low,1424,1359,Low engagement (rare likes),6,Mixed (Image/Text),Valid,Invalid,No,No,Inconsistent,No,Fake
6/6/2024,Phone Number,30,No,No,Consistent,2,Regular,Low,3463,1363,High engagement (likes/comments),0,Text-only,Invalid,Valid,Yes,No,Inconsistent,Yes,Fake
4/15/2024,Social Media Login,14,No,Yes,Inconsistent,3,Regular,Low,1949,774,High engagement (likes/comments),2,Image/Video,Invalid,Valid,No,No,Consistent,No,Fake
1/3/2024,Email,28,No,Yes,Consistent,10,Regular,Low,4481,23,High engagement (likes/comments),20,Mixed (Image/Text),Invalid,Valid,No,No,Consistent,No,Genuine
5/8/2024,Email,20,No,Yes,Inconsistent,9,Regular,Medium,3215,565,Low engagement (rare likes),2,Image/Video,Valid,Invalid,No,Yes,Inconsistent,No,Fake
7/26/2024,Social Media Login,17,No,Yes,Inconsistent,2,Regular,High,2545,1036,Low engagement (rare likes),0,Mixed (Image/Text),Valid,Valid,No,No,Consistent,Yes,Fake
7/17/2024,Email,21,Yes,Yes,Inconsistent,8,Regular,Medium,457,26,High engagement (likes/comments),1,Image/Video,Invalid,Valid,Yes,No,Inconsistent,No,Fake
7/10/2024,Email,16,No,Yes,Inconsistent,8,Regular,Medium,103,1566,High engagement (likes/comments),3,Text-only,Valid,Valid,Yes,No,Inconsistent,Yes,Fake
10/3/2024,Phone Number,21,No,No,Inconsistent,2,Regular,High,2501,1331,High engagement (likes/comments),12,Image/Video,Invalid,Invalid,No,No,Inconsistent,Yes,Fake
8/10/2024,Social Media Login,13,Yes,Yes,Inconsistent,9,Regular,Low,3878,771,Moderate engagement,4,Mixed (Image/Text),Valid,Valid,Yes,Yes,Inconsistent,Yes,Genuine
6/1/2024,Social Media Login,3,No,No,Inconsistent,5,Regular,High,4946,508,Low engagement (rare likes),5,Mixed (Image/Text),Valid,Valid,No,No,Inconsistent,Yes,Genuine
6/16/2024,Phone Number,10,No,No,Inconsistent,8,Regular,Low,2551,1097,Very low engagement,20,Image/Video,Invalid,Invalid,Yes,No,Inconsistent,Yes,Fake
1/13/2024,Email,16,No,Yes,Inconsistent,7,Regular,High,812,780,Moderate engagement,12,Image/Video,Invalid,Invalid,No,Yes,Inconsistent,Yes,Fake
10/26/2024,Email,12,Yes,Yes,Inconsistent,10,Regular,High,1674,1050,Very low engagement,12,Mixed (Image/Text),Valid,Valid,No,Yes,Consistent,No,Fake
5/12/2024,Email,6,Yes,Yes,Inconsistent,9,Regular,High,100,1998,High engagement (likes/comments),6,Text-only,Invalid,Invalid,No,No,Inconsistent,No,Fake
2/27/2024,Email,22,No,Yes,Inconsistent,5,Regular,Low,1106,789,High engagement (likes/comments),1,Mixed (Image/Text),Valid,Invalid,Yes,Yes,Inconsistent,Yes,Fake
5/11/2024,Social Media Login,26,No,Yes,Consistent,2,Regular,High,3439,1496,High engagement (likes/comments),5,Text-only,Valid,Valid,No,Yes,Consistent,No,Genuine
8/17/2024,Phone Number,16,No,Yes,Inconsistent,8,Irregular,High,2134,1736,Moderate engagement,10,Mixed (Image/Text),Valid,Invalid,Yes,Yes,Consistent,No,Fake
9/22/2024,Phone Number,16,No,No,Inconsistent,8,Regular,High,3413,1351,Low engagement (rare likes),17,Image/Video,Valid,Valid,No,No,Inconsistent,Yes,Fake
2/27/2024,Social Media Login,15,No,No,Consistent,10,Regular,High,4196,1241,Low engagement (rare likes),12,Mixed (Image/Text),Valid,Valid,No,Yes,Consistent,Yes,Genuine
3/17/2024,Phone Number,6,Yes,Yes,Consistent,9,Regular,High,4910,503,High engagement (likes/comments),16,Text-only,Invalid,Invalid,Yes,Yes,Inconsistent,No,Fake
7/5/2024,Phone Number,9,Yes,No,Inconsistent,5,Regular,Low,3269,1684,Very low engagement,12,Text-only,Invalid,Valid,Yes,No,Consistent,No,Fake
4/23/2024,Email,13,No,No,Inconsistent,1,Regular,Medium,270,95,Very low engagement,5,Text-only,Invalid,Invalid,No,No,Consistent,No,Genuine
3/7/2024,Social Media Login,29,Yes,Yes,Consistent,5,Regular,High,2389,570,Very low engagement,7,Text-only,Invalid,Valid,Yes,No,Inconsistent,Yes,Genuine
11/6/2024,Phone Number,12,Yes,No,Consistent,9,Regular,Medium,4839,1200,High engagement (likes/comments),17,Image/Video,Valid,Valid,Yes,No,Inconsistent,Yes,Genuine
1/10/2024,Email,20,Yes,Yes,Inconsistent,1,Irregular,Medium,4899,362,Low engagement (rare likes),8,Mixed (Image/Text),Valid,Valid,Yes,Yes,Consistent,Yes,Fake
1/29/2024,Phone Number,4,Yes,Yes,Inconsistent,1,Irregular,High,393,1352,Low engagement (rare likes),1,Image/Video,Invalid,Invalid,Yes,Yes,Inconsistent,Yes,Fake
7/12/2024,Email,17,Yes,No,Consistent,9,Irregular,Low,1475,23,High engagement (likes/comments),0,Image/Video,Invalid,Invalid,No,No,Consistent,Yes,Genuine
6/16/2024,Email,10,Yes,Yes,Consistent,2,Irregular,High,4085,1885,Low engagement (rare likes),10,Text-only,Valid,Invalid,No,Yes,Consistent,No,Fake
5/6/2024,Social Media Login,20,Yes,Yes,Inconsistent,1,Irregular,Medium,488,1990,Very low engagement,7,Text-only,Invalid,Invalid,No,Yes,Inconsistent,No,Fake
2/19/2024,Social Media Login,2,No,Yes,Inconsistent,7,Regular,Medium,576,772,Very low engagement,20,Text-only,Valid,Invalid,Yes,Yes,Consistent,Yes,Genuine
2/6/2024,Email,12,Yes,Yes,Consistent,4,Regular,Medium,899,1936,Moderate engagement,7,Mixed (Image/Text),Invalid,Valid,Yes,Yes,Consistent,No,Fake
6/28/2024,Social Media Login,24,Yes,No,Inconsistent,2,Regular,Low,4496,638,Moderate engagement,10,Image/Video,Invalid,Invalid,Yes,Yes,Inconsistent,Yes,Genuine
8/28/2024,Phone Number,15,Yes,No,Consistent,9,Irregular,High,1040,1459,Very low engagement,20,Mixed (Image/Text),Valid,Valid,No,No,Consistent,No,Genuine
6/7/2024,Phone Number,1,No,Yes,Inconsistent,10,Regular,Medium,2516,1831,Moderate engagement,13,Text-only,Valid,Valid,No,No,Consistent,No,Genuine
5/14/2024,Email,21,Yes,No,Inconsistent,8,Irregular,High,4893,653,High engagement (likes/comments),19,Mixed (Image/Text),Invalid,Valid,Yes,Yes,Inconsistent,Yes,Genuine
6/16/2024,Phone Number,16,No,No,Consistent,4,Regular,Medium,1480,300,Very low engagement,12,Image/Video,Valid,Valid,No,Yes,Consistent,No,Fake
10/9/2024,Email,20,No,No,Consistent,1,Regular,High,306,701,Moderate engagement,11,Image/Video,Valid,Invalid,Yes,Yes,Inconsistent,No,Fake
5/4/2024,Email,30,No,No,Consistent,9,Irregular,High,3341,207,High engagement (likes/comments),1,Image/Video,Invalid,Invalid,Yes,Yes,Consistent,Yes,Fake
1/16/2024,Phone Number,7,No,No,Inconsistent,2,Irregular,High,3669,567,Very low engagement,1,Image/Video,Valid,Invalid,Yes,No,Consistent,No,Genuine
9/12/2024,Phone Number,7,No,Yes,Inconsistent,10,Irregular,Low,4299,1412,Very low engagement,16,Text-only,Invalid,Valid,No,Yes,Inconsistent,Yes,Fake
10/21/2024,Email,28,Yes,No,Consistent,1,Regular,Medium,3489,731,High engagement (likes/comments),18,Image/Video,Invalid,Invalid,No,No,Consistent,Yes,Fake
8/25/2024,Social Media Login,9,No,No,Inconsistent,2,Irregular,Medium,1865,586,High engagement (likes/comments),15,Text-only,Invalid,Valid,No,Yes,Consistent,No,Genuine
4/5/2024,Social Media Login,29,No,No,Inconsistent,8,Irregular,Low,1446,1071,Low engagement (rare likes),12,Image/Video,Invalid,Valid,No,Yes,Consistent,No,Fake
10/22/2024,Email,11,No,No,Consistent,4,Regular,High,4353,190,High engagement (likes/comments),16,Text-only,Invalid,Invalid,Yes,No,Inconsistent,No,Genuine
8/4/2024,Social Media Login,24,Yes,Yes,Inconsistent,6,Regular,Low,4810,1800,Very low engagement,3,Text-only,Valid,Valid,No,Yes,Inconsistent,Yes,Genuine
2/21/2024,Social Media Login,3,No,Yes,Consistent,2,Irregular,Low,4000,1305,Moderate engagement,12,Mixed (Image/Text),Valid,Valid,Yes,Yes,Inconsistent,No,Fake
1/23/2024,Email,19,Yes,Yes,Inconsistent,9,Irregular,Low,2731,613,High engagement (likes/comments),13,Text-only,Invalid,Invalid,Yes,Yes,Consistent,Yes,Fake
10/23/2024,Social Media Login,27,No,Yes,Consistent,6,Irregular,Low,941,1845,High engagement (likes/comments),9,Image/Video,Valid,Invalid,Yes,No,Inconsistent,Yes,Genuine
2/17/2024,Phone Number,11,Yes,Yes,Consistent,3,Regular,Low,3862,482,Moderate engagement,8,Text-only,Invalid,Invalid,Yes,No,Inconsistent,No,Fake
8/17/2024,Email,5,No,No,Consistent,5,Regular,High,3604,1216,High engagement (likes/comments),18,Image/Video,Invalid,Valid,No,No,Inconsistent,No,Genuine
1/18/2024,Social Media Login,4,Yes,Yes,Consistent,7,Irregular,High,633,1142,High engagement (likes/comments),12,Text-only,Valid,Invalid,No,No,Inconsistent,No,Genuine
6/15/2024,Phone Number,14,Yes,Yes,Inconsistent,7,Regular,Medium,1127,1298,Moderate engagement,16,Mixed (Image/Text),Invalid,Valid,Yes,Yes,Inconsistent,Yes,Genuine
6/29/2024,Social Media Login,5,Yes,Yes,Inconsistent,9,Regular,Medium,2304,1263,Very low engagement,7,Image/Video,Invalid,Invalid,Yes,Yes,Inconsistent,No,Fake
1/16/2024,Phone Number,25,Yes,No,Consistent,9,Regular,High,1897,1427,High engagement (likes/comments),20,Text-only,Invalid,Valid,Yes,No,Inconsistent,No,Genuine
1/2/2024,Phone Number,2,Yes,Yes,Consistent,8,Irregular,Low,2148,1882,Very low engagement,16,Text-only,Invalid,Invalid,Yes,No,Consistent,No,Genuine
10/8/2024,Social Media Login,29,Yes,No,Inconsistent,4,Irregular,Medium,3432,527,Moderate engagement,19,Text-only,Valid,Invalid,Yes,Yes,Inconsistent,Yes,Genuine
2/11/2024,Email,13,No,No,Consistent,2,Regular,Low,2508,758,Very low engagement,17,Text-only,Invalid,Invalid,Yes,No,Inconsistent,No,Fake
1/11/2024,Social Media Login,21,No,No,Inconsistent,5,Regular,Low,2311,95,High engagement (likes/comments),17,Image/Video,Invalid,Valid,Yes,No,Inconsistent,Yes,Genuine
8/10/2024,Phone Number,23,Yes,No,Consistent,5,Regular,Medium,1252,1852,Low engagement (rare likes),20,Text-only,Valid,Invalid,No,No,Consistent,No,Fake
3/26/2024,Social Media Login,17,Yes,Yes,Consistent,2,Regular,Medium,4806,1996,High engagement (likes/comments),18,Image/Video,Valid,Valid,No,Yes,Inconsistent,No,Fake
6/21/2024,Email,2,No,Yes,Inconsistent,9,Irregular,High,1744,1695,Low engagement (rare likes),14,Image/Video,Invalid,Valid,Yes,Yes,Consistent,No,Fake
10/9/2024,Phone Number,5,Yes,Yes,Inconsistent,8,Irregular,Medium,4004,0,Moderate engagement,18,Text-only,Valid,Valid,Yes,No,Inconsistent,Yes,Fake
1/19/2024,Social Media Login,3,Yes,Yes,Consistent,2,Regular,High,3601,1222,Moderate engagement,20,Text-only,Invalid,Valid,No,No,Consistent,No,Genuine
8/6/2024,Social Media Login,12,Yes,No,Inconsistent,3,Irregular,Low,1349,1215,Very low engagement,15,Text-only,Invalid,Invalid,No,No,Inconsistent,Yes,Genuine
5/4/2024,Social Media Login,28,No,No,Inconsistent,5,Irregular,Medium,155,596,Very low engagement,3,Mixed (Image/Text),Valid,Valid,No,No,Inconsistent,Yes,Genuine
8/22/2024,Email,10,Yes,Yes,Consistent,3,Regular,Medium,976,442,High engagement (likes/comments),7,Text-only,Valid,Valid,Yes,No,Inconsistent,No,Genuine
7/24/2024,Email,25,Yes,Yes,Inconsistent,6,Irregular,High,3836,451,Moderate engagement,2,Mixed (Image/Text),Valid,Valid,No,No,Consistent,No,Genuine
4/22/2024,Social Media Login,23,No,Yes,Consistent,7,Regular,Low,3146,1034,Moderate engagement,19,Mixed (Image/Text),Valid,Invalid,No,No,Inconsistent,Yes,Fake
2/29/2024,Phone Number,6,No,No,Inconsistent,9,Irregular,Medium,77,1077,High engagement (likes/comments),7,Mixed (Image/Text),Invalid,Invalid,Yes,No,Consistent,Yes,Fake
5/15/2024,Phone Number,28,Yes,No,Inconsistent,3,Irregular,Medium,1152,549,Moderate engagement,19,Mixed (Image/Text),Invalid,Invalid,Yes,No,Consistent,Yes,Genuine
1/2/2024,Social Media Login,2,No,Yes,Inconsistent,7,Regular,Low,4928,1824,Moderate engagement,0,Mixed (Image/Text),Valid,Valid,Yes,No,Consistent,No,Fake
8/26/2024,Social Media Login,21,Yes,Yes,Inconsistent,1,Regular,Medium,3339,1222,Moderate engagement,5,Text-only,Invalid,Valid,No,Yes,Inconsistent,Yes,Genuine
5/9/2024,Social Media Login,29,Yes,Yes,Consistent,3,Irregular,High,239,673,Moderate engagement,2,Image/Video,Invalid,Valid,Yes,No,Consistent,No,Fake
11/6/2024,Social Media Login,4,No,No,Inconsistent,10,Regular,High,33,798,Very low engagement,15,Image/Video,Invalid,Valid,Yes,Yes,Inconsistent,No,Genuine
7/28/2024,Phone Number,18,Yes,No,Inconsistent,6,Regular,Low,4156,1187,Low engagement (rare likes),17,Text-only,Invalid,Invalid,Yes,Yes,Consistent,Yes,Genuine
7/14/2024,Email,22,Yes,No,Consistent,3,Irregular,High,611,1510,Low engagement (rare likes),15,Mixed (Image/Text),Invalid,Valid,No,No,Inconsistent,Yes,Fake
7/30/2024,Email,17,Yes,Yes,Inconsistent,4,Irregular,High,2181,816,High engagement (likes/comments),15,Text-only,Invalid,Valid,Yes,No,Inconsistent,No,Fake
9/6/2024,Social Media Login,12,Yes,No,Consistent,7,Regular,High,4215,1976,High engagement (likes/comments),14,Text-only,Valid,Invalid,No,No,Inconsistent,Yes,Fake
7/3/2024,Phone Number,25,No,No,Inconsistent,6,Irregular,High,1114,297,Very low engagement,19,Image/Video,Valid,Valid,No,No,Consistent,Yes,Fake
5/11/2024,Email,24,Yes,No,Consistent,10,Irregular,Low,3449,911,High engagement (likes/comments),9,Text-only,Invalid,Valid,Yes,Yes,Inconsistent,Yes,Genuine
11/4/2024,Social Media Login,4,No,No,Consistent,5,Irregular,Low,1099,754,Moderate engagement,12,Text-only,Valid,Valid,Yes,No,Consistent,No,Fake
4/18/2024,Social Media Login,29,Yes,Yes,Inconsistent,4,Regular,High,934,556,Very low engagement,10,Image/Video,Valid,Valid,Yes,No,Consistent,Yes,Fake
2/25/2024,Email,14,Yes,Yes,Inconsistent,4,Irregular,Medium,759,1012,High engagement (likes/comments),1,Text-only,Invalid,Invalid,No,No,Consistent,Yes,Fake
3/18/2024,Social Media Login,16,Yes,Yes,Consistent,6,Regular,High,2620,1313,Low engagement (rare likes),3,Text-only,Valid,Valid,No,No,Consistent,Yes,Genuine
11/7/2024,Phone Number,20,Yes,Yes,Consistent,7,Irregular,Medium,1029,1069,High engagement (likes/comments),0,Text-only,Invalid,Valid,Yes,Yes,Consistent,Yes,Genuine
6/23/2024,Phone Number,29,No,No,Inconsistent,10,Irregular,Medium,2336,1035,High engagement (likes/comments),20,Text-only,Valid,Invalid,No,No,Inconsistent,Yes,Genuine
8/18/2024,Social Media Login,13,Yes,No,Consistent,1,Irregular,Medium,1737,1366,Very low engagement,19,Text-only,Valid,Invalid,Yes,No,Consistent,No,Fake
2/22/2024,Social Media Login,8,No,No,Inconsistent,9,Regular,High,1427,133,High engagement (likes/comments),0,Image/Video,Valid,Valid,Yes,Yes,Inconsistent,Yes,Fake
6/7/2024,Social Media Login,11,No,Yes,Inconsistent,4,Regular,Low,129,869,Very low engagement,12,Image/Video,Valid,Valid,Yes,Yes,Inconsistent,No,Fake
